path,status,owner,note,original_size,mobile_size,original_sha256,mobile_sha256
images/powers/blur_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,892,1184,24e65ff8cc7cceeb3878c4c640423ee121a75c6e7fa2da0e80237c87d8a7ecc6,faf8d8bfcc014ad64d99c076f3cf786e67a365238671d95941345265ff4ed5f2
images/powers/borrowed_time_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,857,974,5cb6879cdd0b0e3fc8a54de2c171e77a8f3fb61cf73d4c307281055fb8d0d9ac,17900e6fdc154ccf6339ce759d9bf42df93dc8adc57fcb14117d6660bb05ab0c
images/powers/buffer_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,897,1193,6c300b9ffb144e6a7935f260548408f7866b283e006f1b328f6d1508a167ec31,fcd0ce9ba10936f987a781081b0ad2cf6d914bb808c8a6b66f6238e650fc5873
images/powers/burrowed_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,903,1203,d75d4c3acbf12e76ab60fa1b28a979dc4c3e890bf49917eb632d365f9fec69c3,17e6f0fb3b52c92560b4a7ffc064a85c8bb526730f94125cf3254d6828ee655d
images/powers/burst_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,895,1189,38ebb63fdb5d5cd37765591c5c569ddaa57dbe95475df45a097ccf4c7eb73e14,cb3e11752a26ba62e8a6b40b74ed042b9f737d5329013b360799e95622c65179
images/powers/calamity_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,904,1204,69491447d733216400476c43f3195a787bfc1737f220652829e8fbdd079d2fd9,e96c54183a4143437eef124ef93e974871c94cba8669245bb73b00aa836d1865
images/powers/calcify_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,901,1199,629cf8df4bb326930f00dd66f43f7c177a74e764ba4d3e6516b5a2caf18ed462,2dab87c891a8d26b1b8741c26903d3ce78e2c5643d12db87849561d908240f35
images/powers/call_of_the_void_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,928,1244,59899c0aa3bbcb4109afdcd4931e79b05f58b6d323219ed7e76e5323edc101bd,5d3a2ada9cf6485cb1c6dd5b5d881679856afd89e102542719077d70da62088b
images/powers/chains_of_binding_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,931,1249,95716036880bb57203a424e6bb94d03592d858608b668e779934ad75ff6289b0,0cc704c3d441ad1fe3e85692bae9070347e96d0949ddf411761af4ea421a20e5
images/powers/child_of_the_stars_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,933,1253,e44a77f73efffb91a50f97175cb81f23e4d94ec008e0a29214127dff20c6e802,61f349d39fa733237b327014e3bdfe44c2810956e5853de09c8161702f67c498
images/powers/clarity_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,900,1198,be0005ae30891d39c1a3d56d3c80a02ffad8a76a0b75bd0bb6beb036a5b4ade4,c319b48d4709163e3ba53215bab0c16ebd0fb1167557abfcb103216ca774c558
images/powers/colossus_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,904,1204,17d04e0bb8bac0599cc9190883c8809bfd65ced78ae523bd24674e5cc9e883c8,63203fdf5f016704f7c1e55e3bd3a7c8f14f5f7ed2f48f01e7c3a1e496cb9c43
images/powers/confused_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,904,1204,26e5058e5eff7b7a32938068a4aa33af01d26ccb67f417af7275fde93deaecc9,ccff252066e20cae89c4ccabbcd386c9274548771ee00c277982306f2983b193
images/powers/conqueror_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,907,1209,885ca0fa9fc11d1efd4d3489fd7541e607a1d75ef59122f9f6eef9aa6e0bdc3e,7feb36426376002445676deb75f64879ff893a0de31b804fd420bef813a8aa77
images/powers/constrict_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,907,1209,cbc3edc5e69145061a39dbb3d231b0442cec436b88ebdada3db37fd92b8005d9,320023dbcb42541667dfec76a64fff159c96b6d2ef7f4eda980fbc60d9071a35
images/powers/consuming_shadow_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,927,1243,bc8fba8bdc43e23519e8f343c4bc8f31b68d60d10f6912e303a25c7d098ccbb0,a9cc4dad6147dac4728209863c2770bb5722b6d432fca60fac59a799c9d1e248
images/powers/coolant_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,901,1199,a48924d53a806597f254fbe0443ffc0f776b42309ca235efd0b70a623495f0dd,630fc8524419c580e42436d9eb94bc18119ae7d0f9f6c02cb3ef7ea2310af851
images/powers/coordinate_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,910,1214,003df68d59df4374f72def9aa58a6da97d00f3c360bf45f1b84aa44220b82d8f,0fbca1b41a145134f2080432a1df5f83dd9ce46156e041ac4fae720e1c56f10f
images/powers/corrosive_wave_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,922,1234,67e4db759ea327d9a03fa752275fe11daefa038387bc54f4fc7a7f3a1b98f815,11cfe9d05bf798a0c9736b1b3b4c9d8113c5dc474bf2e6cc20c6ab6894982617
images/powers/corruption_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,910,1214,e2493ec1151941ffe059e5751f063a4e8ff9d78e21e40ac8767fed7b6f8698a4,6e47b6e66ef740a4f86b3363b7e479833a02529408ccf325c722112b48f96439
images/powers/countdown_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,906,1208,d2372950640f9d46851d92dfc958bdb2efc2d9c57d034fd5080c8253bb111b4e,9316835442db792af166751bea64c03ef50ec0ff08da541156048044f2601140
images/powers/covered_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,900,1198,dde98272879dba04eec95e91b8ae5b533861dd0d670a4d6013f6800b5d7a112d,5ae55aedd1a9e687e5f7a344b8c9b4bb41cdfd7a298896e14a5fd3cf1a4c5002
images/powers/crab_rage_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,907,1209,750db0765c3ea55ba7fc61fc94e4a24e1bd07641337fde4ead172321aff19771,af5bdefdc3a48544fb61a73a535bf29de1c23aac703e899892e28e5372aebff8
images/powers/creative_ai_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,913,1219,2288b3fa4548319b9e8a3d7d4caa9ddfc7950b85affcd634ef07f0f68dbf4903,bb59315164063b741a0b2b6a6c616247e2634f4b6205a43350d9d72fd661bee0
images/powers/crimson_mantle_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,922,1234,1233b0d3651bbccbe30dbd6dc81456822fafe43643d118e31b3391cfaa99f206,77ce0ce1af683e54976cba65b39a7fd5b7f10647d9610d71587a25e9eb51a442
images/powers/cruelty_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,901,1199,6495cf8b359df430cba691dd1b5c78905b7d621319f394a3130443d64b1f09a0,41541f09ff3c1b9303cd606269c9e752c7a6595dc528cfe3e3b1863dd5380895
images/powers/crush_under_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,912,1218,9b80b79b9951b6dc87bc1e3902d9092efd130b60fdbbaf8ab76de037272bf0be,d0d50f0905c6492e97fdd6257c088409932ffdf0fe0980aca23b95f321650bfd
images/powers/curious_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,901,1199,d64fed294aeef7e27cf02bab4e66eb74bb11ac9a1844387e24ed043613c88d4a,6b677079571959af042482c31a2cdfcdf494d3556e80f9a3d8cd7ab6e13dcbb3
images/powers/curl_up_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,901,1199,0a3bb8591bfba14d39bc0ee966306dadbe2a5576a8988ee50d7854a3e02bda18,fb5aa9247aab0cdeeae84ced789e82ebbbe904c5ecbab290c2e2db5fa05117c6
images/powers/dampen_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,897,1193,6b02bca7e9f8bdaf9cf1c8a0931116f9234b1b01da1f566426639f1d9f2c69ec,bbce8fd74233436bd36fb9a7188a3baafda415239851acf53c227716f0b6f12e
images/powers/danse_macabre_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,919,1229,42a7a96b1fc898e50df7490652de7c9d011544dc023feb6af99a262f6ea1e502,317b466e8decd0e750e6517f7703a49b0b88df1371ae959ca57181beeb695c88
images/powers/dark_embrace_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,916,1224,bf1d2ada164dfece31ef23f39a0c89e3ef8d61c89c79849e380c5dcfae8553b0,d8652a1adee418cc8696a245c1eda9916b0573424cfef0db5532f78736b4d55e
images/powers/dark_shackles_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,919,1229,acc00d39f81b4c5c987b05681e1faa07da9ce5dd7c66f8f057461c6b21edf3c5,80e8b52157d9703ebbedfe16f2304350d3689b70c08adea8f42bda3cddde65ae
images/powers/debilitate_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,910,1214,b13b843a164f86745a510012ca28d9d2042891c2066aef5c3df292e95b71c9dd,f21771a85ac7a98bbe980225c3e923946e2a43caac769e0ef5f637f2fb155285
images/powers/demesne_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,901,1199,e6f3b1b58a26a249ad4300b17a9eb0e48a6360d382e8cb06228ff7ce2f5cb814,1816897bb0255e1c8d1f733d605f344ab97a2908e262f69e4004884a80a1afd8
images/powers/demise_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,898,1194,2c8e49ff5d4325324943eba9eeff45ba4cd2faff870ee73007cb4604bb32b345,6fbc915a0fbf368177675fb66aaf32b0fecbfabd8d3df46c6f4e589188d90ff8
images/powers/demon_form_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,909,1213,1a73dfdd9b7e69984f608b17a51c0c2cdcdbff7d6e80811a4504926169682e78,03bc77c4e63c90818a23d98b144a8f84ba49039278b87979002733d98d7ae99e
images/powers/devour_life_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,913,1219,55bdf57f93b0748e04cab17b171f0892bb367447159f5fdd6450a152738b91c5,0343927ae28d8bb158d004e971c2d0385cd1dab1fd89d4a8d8a32f84daa4f388
images/powers/dexterity_down_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,922,1234,39b8e15b4394ce80efad1afbe1c3759b8c77786cf8098e617278802e20828914,e7d7c09a7d1ad53310fade7b2a4baf1f136827270074b472ea059ff523011ee0
images/powers/dexterity_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,907,1209,531d101a16f7a89f1782f54a36a22b70f1be4656a23fa57384cca6e3e4c0372a,7c76cf47321a446da7fce999272c67a133861fb8971131ecb8e11e8d0601fe03
images/powers/diamond_diadem_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,922,1234,0ef8b364b06f4be2cc538f74c463bbae983f14ce4be6c9a89857d6a59b518fea,fd21e1bdc53c64ce6b8e6fb2362180f2c9d1ae5d093373dcad7e857f74f017d9
images/powers/die_for_you_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,913,1219,02ac5c60953156c70db6fd97241963c0aa2fe2d2bcf08adf652ad69a8a87d2d2,3b335dc77e0902d52b2a6c8de32889654cd2d5ec58b1188f920dac5500955d4c
images/powers/disintegration_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,922,1234,941eadcc9e95aaf17dcc99da7ab00314705ea19049309d1c22664d6ebb65b890,967f3d12ceaf3f827f2e37e43eca3a2e02f935b09920c31f451a8d216b452d8d
images/powers/doom_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,892,1184,5cfab8d7b582ca75f68b325fc901622383c6acffed08ecf855a01fd9dbb3265e,c71916212a7712839a77ad9ca0804db3c305ad79e1a0089d2b41dd7d65284bce
images/powers/double_damage_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,919,1229,a6b13c4f5ae3d7074f80b9732db143974de1d43a2e947e7ddf8929594f025bb6,94b03e50e0022887c214be52af97e62bc9e76e452d9f7a8dddd33e5837ae15a7
images/powers/draw_cards_next_turn_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,940,1264,1fe128d6a6646b5eeb6f6d9c32fae1b97d0cb7e3a1736a64e9770003eb8391ba,f49057b7c215288fdab6bf967528dfd5a792a874de92285621c1261dbce8fa35
images/powers/drum_of_battle_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,922,1234,68ae967362027a3a19027d55c7df7dd1be605da32b14a98fb6897992e8e75a1f,9f14ed0f9621636d4dc3cc39e12dab2fd111a45872536a748d9b0c3a2cb48ec7
images/powers/duplication_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,912,1218,7ee56be26812f9062a0185cd8adc6c0f829a321f18232f11719d267431792eec,85092ccd51073ad5c83b62b4785efb1dcf532903b2f072950840112c64719204
images/powers/dying_star_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,910,1214,517b8064295470e91b9636a25aa4b2191aa6ebb6e1f2c5413f1e01d8a57b276b,0cc541e58a374e407fbda9716649c595afa99891680c036999daaf57ca2e237d
images/powers/echo_form_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,907,1209,6cd381d0eb1bed5aa6965542dcd602ee72bd2477b54057fca9e96992304bf199,fedda005537eeaa1a833268d64e4e32f3acf77bdad0cc04372a80149038cbb7d
images/powers/energy_next_turn_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,927,1243,0d5d6ebf82e985e871b1091f7616fd801536b521f831184cc870066c9d39d24a,1bc63b63556078bc0237458dd4a9ce4297171e03d600c3e21715fd84ea431104
images/powers/enfeebling_touch_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,928,1244,3e3a1234d5cc5b41df10edf9cda337ebaf016fd9efaa5c60b6df87cc2d90510b,a2f451056a05a5a3d430d93a9cb245c1067c99831cab42e28e0a5bd554bea4d5
images/powers/enrage_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,898,1194,77f5c898b78d87b597f9bf0a24bebb84c4bd3c2474a25fa270ff716a65deaf71,7454108e2d5a918c8555a3e2b931b49a59a834b2b0d6aa1bdd31acb2d1728483
images/powers/entropy_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,900,1198,982fbf8d215b957316d28f47cb35ef7c6f60f46fb29d6cad53b1bab67905e022,35bf2c3a8c8d80e4e9e1dbebc3b449e44c07fd0e220e5bf39f0278c2e5c88f00
images/powers/envenom_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,901,1199,e77bdf09e1f8a9a6d7ee0ea4aea08527f1311f96c4ff94d1440ae773c8dd328a,6e47313d8864c0ffeb8118ff5f432eba632e0e27a415c28e13886dd3db417b0d
images/powers/escape_artist_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,918,1228,684fd0a01ac21335b335cd91b22e1e3e106674f7d9f196eec590adc33cb30596,ea76fa2a3975902d5afa05e73d26e0dedb60c2347c9daf88597dbbdbeca43414
images/powers/fan_of_knives_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,919,1229,beb027948982a9c8bdbe08c8389a307bf02b4e5848a8373cb869d698c2b8f7b7,da7b0ab3955fb4068405c26073a58e81c7c0591c546e3ea16dc5c7d2ed3e0356
images/powers/fasten_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,898,1194,14717449ce65c26ab822cca2466753c54ee4f4ca857c418e2b87ed7bc0d1d186,9752dd31dad70bc69d3bde91b87b06930da1a1bbf06dcf8587d968523cf3b839
images/powers/feeding_frenzy_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,922,1234,7529cca7888886ca09172c54430a1b60b4449184c93343c544bcbb6b93ac1016,5e68569f9b819ca755e4763ad2ed3ba5517fa7225101ca762b37a0e1dde633ae
images/powers/feel_no_pain_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,916,1224,4cc92d1aaffcbb29599fca6fc5c7733486ad0499f6eed15b3185f2c82193fb8a,9cdca56553672cfb6b8e6dbfb211f7219bbacd34d152e7b811a6252bb9439716
images/powers/feral_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,895,1189,97d6f38b75acc07b7e7f8cf1967122e531e43e41e5aaf1e567335676c71dcfdf,6da655cf8b3018f7ea17ae2a82ccf1d0a5eda0a167181f0feb0386b4a4ba1a7f
images/powers/flame_barrier_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,918,1228,9fea74994e62234d33d3230a1d14937a4bb1a7021b87a1cb59be19bba01e9a3f,23073e658b7651ec3b7bc2866bed28d74808fd0b90062946189772e8d151e750
images/powers/flanking_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,904,1204,9d11ab7ebe29bb47cc3dc6fc2c1dd38974b94e0f1a7d683bba7dc1b3df00369c,67a41ea29aac346ac269a00ce202128c4a4e0af8e1d3ff6c01263a777325a5c6
images/powers/flex_potion_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,913,1219,38c1f18c8c4d5b29f50d2edc617b121d5b8d2ba9f649ee5a39bbe4aab4daf198,1d55b717ff8ad3c784648b24975ee2696465f0ac36782e691c9e953e189caf64
images/powers/flutter_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,901,1199,45f4fb4522f7fc76b26095cd1b1fbcb054707a06174e13c7f37fb2f8e21bb13e,fc3fb39d1fe0fccf5e0a4ceed6312bde3e3a124171286b042f7223e5f5ef257c
images/powers/focus_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,895,1189,a9850807ee0c01dbb665e501ba0152b1a5aff06c4beb07cb8a4d39b2bdd471e8,a080f0107ce771fd636d5b3f0252b47bcde26782a6aefc0271f3bb3d20f28d6e
images/powers/focused_strike_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,922,1234,fe6ad6bb19a1fe36ceb9e0c30d232d293710a7f50c7632cab8aa6694dd228ad9,d162c389784d1ca0c99bcf6406ed2cdaafc0c55a214cd263ff603808d61b8e19
images/powers/forbidden_grimoire_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,934,1254,f478b997e060639872e434a0f241ed325c12afa0bc0673c50722bea1ac3f271f,027419ddddd2e5396118b9c9ff07b14752bd03df05d73a57d598018e929b354a
images/powers/foregone_conclusion_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,937,1259,8d8c1a25e3a39510aef6cf734daba09970b07997f14a135048a30c23dbf92bd4,4e27b8677cff0ce744dac21df2c42ff3dc4232f37d11d2314d9953053ef843d7
images/powers/frail_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,895,1189,d035b0ffb9bf658f130fd79524c622ad6f4e62d40bd31b6e839d909a2c2595f5,c9fc6a21cd0ae4a3cf471d5b1a405337372458106e697d2574c99a0515b5930a
images/powers/free_attack_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,911,1217,c878ad724f09217deb13c5b6ec46dce17c0bbde8e26d53d46f03571bd53e6cec,bc88c50b10dee06a68c02e2c668c3bc9a384b627bafb7211f250db1b2949c0b1
images/powers/free_power_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,910,1214,9245fbb0427d5bbf816600b890208f2a14a5e99280d6f344f736a9f1bb63e04e,ea9a5171c2f83b7d2c8026fe1b06b013555c62ebcf2d55b0ad7dfbee99211175
images/powers/free_skill_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,910,1214,f78c30f62c2fae046aebc7479852bb9291719248649be62357b15fbc64a17954,bbfb944ab7c74591ea9a6b91fc3ffbf7335d7d6db99bb6f9ef1701cd489f495b
images/powers/friendship_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,909,1213,791c6c9b7a4a639670edfd6649b3fcd012f5a112ab0f5d7064d117dbed69c88c,1c73fa7501463079bb9954e7e5f812bcf7e3b87260b5257e61eb143df2decd8b
images/powers/furnace_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,900,1198,0cb6cea51f1d3f766ea5acec3fe023d538af2a9cf75d18527a83aaeb0629cf5e,51221a817541ff7395939a73672ae2cc8394162fd70896bb860cf4d42db19acf
images/powers/galvanic_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,904,1204,ae0292a528693307b0abc39703c2f8b2ee38482a9f0e7e6eaaab495c5dd258e3,ad82bf06d1b91483872fe9daa7de21814d0dc7c4246d0ed9eb88f3cfb0b92af6
images/powers/genesis_power.png.import,MOD,noise-or-overlay,Godot import/asset churn; verify before overlaying,901,1199,f88c10ba91fcccc4c15fc84516492f8436c0786f6dd26cfeab14ea2d7743e2d8,03496d07ef31f496d6ba9ac2909953246f81f085fffda13f08039afa667e39f2
